,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
2124,2016-17,Eldin Jakupovic,GK,184,0,6,Everton,788055,0,39,TRUE,19,0,0,0,18138,9545,184,0,0
2132,2016-17,Fraser Forster,GK,188,0.9,19,West Brom,229274,1,51,TRUE,19,0,9.2,0,5589,5436,188,2,90
2143,2016-17,Hugo Lloris,GK,190,1.1,18,Watford,316471,2,55,FALSE,19,0,11,0,3026,7423,190,1,90
2147,2016-17,Jack Butland,GK,183,0,4,Chelsea,43034,0,46,FALSE,19,0,0,0,66,1307,183,0,0
2167,2016-17,Joe Hart,GK,186,0,9,Liverpool,46772,0,53,FALSE,19,0,0,0,20,241,186,0,0
2174,2016-17,Jordan Pickford,GK,182,0,3,Burnley,623171,0,42,FALSE,19,0,0,0,8610,52182,182,0,0
2179,2016-17,Kasper Schmeichel,GK,185,3,20,West Ham,242687,8,49,TRUE,19,0,30,0,755,2897,185,0,90
2187,2016-17,Lee Grant,GK,183,2.8,4,Chelsea,264099,1,43,FALSE,19,0,27.8,0,25287,6220,183,4,90
2188,2016-17,Lukasz Fabianski,GK,189,1.7,2,Bournemouth,176105,2,49,TRUE,19,0,17,0,297,5564,189,3,90
2217,2016-17,Nick Pope,GK,182,0,15,Sunderland,78007,0,40,TRUE,19,0,0,0,202,621,182,0,0
2227,2016-17,Paulo Gazzaniga,GK,188,0,19,West Brom,291,0,45,TRUE,19,0,0,0,4,4,188,0,0
2252,2016-17,Sergio Romero,GK,187,0,12,Middlesbrough,5399,0,47,TRUE,19,0,0,0,28,58,187,0,0
2261,2016-17,Tom Heaton,GK,182,1.4,15,Sunderland,653914,2,49,TRUE,19,0,14,0,42299,3468,182,1,90
2266,2016-17,Wayne Hennessey,GK,181,3.7,1,Arsenal,91392,2,43,FALSE,19,0,37.4,0,4843,1598,181,2,90
2270,2016-17,Willy Caballero,GK,186,0,9,Liverpool,14684,0,47,FALSE,19,0,0,0,23,165,186,0,0
2279,2016-17,Adrián San Miguel del Castillo,GK,20,2.9,2,Bournemouth,112337,9,50,TRUE,2,0,28.6,0,9312,3233,20,0,90
2281,2016-17,Alex McCarthy,GK,11,0,11,Man Utd,9011,0,45,FALSE,2,0,0,0,71,660,11,0,0
2297,2016-17,Ben Foster,GK,18,4,6,Everton,395142,2,46,TRUE,2,0,39.2,1,109211,6357,18,2,90
2321,2016-17,Darren Randolph,GK,20,0,2,Bournemouth,25680,0,45,TRUE,2,0,0,0,260,1315,20,0,0
2322,2016-17,David de Gea,GK,11,0.8,13,Southampton,1599510,6,55,TRUE,2,0,8.4,0,48379,27572,11,0,90
2326,2016-17,Eldin Jakupovic,GK,15,1.5,16,Swansea,560174,7,40,FALSE,2,0,14.6,0,42910,5782,15,0,90
2334,2016-17,Fraser Forster,GK,11,1.7,11,Man Utd,181020,2,50,FALSE,2,0,17.4,0,5169,8863,11,2,90
2344,2016-17,Hugo Lloris,GK,16,0,5,Crystal Palace,209391,0,55,TRUE,2,0,0,0,1327,78445,16,0,0
2347,2016-17,Jack Butland,GK,14,0,10,Man City,139095,0,49,TRUE,2,0,0,0,591,37220,14,0,0
2365,2016-17,Joe Hart,GK,14,0,14,Stoke,151164,0,54,FALSE,2,0,0,0,1163,60968,14,0,0
2371,2016-17,Jordan Pickford,GK,19,0,12,Middlesbrough,302296,0,40,TRUE,2,0,0,0,1598,10133,19,0,0
2375,2016-17,Kasper Schmeichel,GK,13,2.6,1,Arsenal,463473,8,50,TRUE,2,0,26.4,0,6371,29401,13,0,90
2382,2016-17,Lukasz Fabianski,GK,15,1.8,7,Hull,122946,1,50,TRUE,2,0,18,0,26997,2954,15,2,90
2409,2016-17,Nick Pope,GK,12,0,9,Liverpool,88638,0,40,TRUE,2,0,0,0,1257,2834,12,0,0
2417,2016-17,Paulo Gazzaniga,GK,11,0,11,Man Utd,367,0,45,FALSE,2,0,0,0,5,53,11,0,0
2441,2016-17,Sergio Romero,GK,11,0,13,Southampton,4834,0,50,TRUE,2,0,0,0,82,523,11,0,0
2448,2016-17,Tom Heaton,GK,12,2.6,9,Liverpool,154198,10,45,TRUE,2,0,25.6,0,5201,4734,12,0,90
2453,2016-17,Wayne Hennessey,GK,16,3.1,17,Spurs,164916,3,45,FALSE,2,0,31,0,2119,8486,16,1,90
2457,2016-17,Willy Caballero,GK,14,1.8,14,Stoke,21605,2,50,FALSE,2,0,17.6,0,9386,1153,14,1,90
2468,2016-17,Adrián San Miguel del Castillo,GK,200,0,11,Man Utd,83696,0,47,TRUE,20,0,0,0,142,2361,200,0,0
2471,2016-17,Alex McCarthy,GK,193,0,6,Everton,6186,0,43,FALSE,20,0,0,0,13,103,193,0,0
2488,2016-17,Ben Foster,GK,199,3.1,7,Hull,667963,3,47,TRUE,20,0,28.8,2,28520,17829,199,1,90
2503,2016-17,Claudio Bravo,GK,194,1.2,3,Burnley,81280,2,53,TRUE,20,0,11.8,0,4623,3355,194,1,90
2515,2016-17,Darren Randolph,GK,200,3.6,11,Man Utd,50795,2,44,TRUE,20,0,35.6,0,10240,3115,200,2,90
2516,2016-17,David de Gea,GK,200,1.5,20,West Ham,1494276,6,54,FALSE,20,0,14.6,0,12063,29900,200,0,90
2524,2016-17,Eldin Jakupovic,GK,199,0,19,West Brom,803948,0,39,FALSE,20,0,0,0,32992,19434,199,0,0
2532,2016-17,Fraser Forster,GK,193,2.1,6,Everton,221083,2,51,FALSE,20,0,20.8,0,3188,11732,193,3,90
2540,2016-17,Harry Lewis,GK,193,0,6,Everton,0,0,40,FALSE,20,0,0,0,0,0,193,0,0
2544,2016-17,Hugo Lloris,GK,198,1.6,4,Chelsea,307521,6,55,TRUE,20,0,16,0,4194,14603,198,0,90
2548,2016-17,Jack Butland,GK,196,0,18,Watford,42257,0,46,TRUE,20,0,0,0,67,877,196,0,0
2568,2016-17,Joe Hart,GK,194,0,3,Burnley,46652,0,53,TRUE,20,0,0,0,24,174,194,0,0
2575,2016-17,Jordan Pickford,GK,197,0,9,Liverpool,562401,0,42,TRUE,20,0,0,0,2871,63867,197,0,0
2580,2016-17,Kasper Schmeichel,GK,195,0.6,12,Middlesbrough,243532,6,49,FALSE,20,0,5.8,0,2383,2013,195,0,90
2588,2016-17,Lee Grant,GK,196,1,18,Watford,306481,6,44,TRUE,20,0,9.6,0,49046,8377,196,0,90
2589,2016-17,Lukasz Fabianski,GK,192,1.4,5,Crystal Palace,170236,2,49,FALSE,20,0,13.8,0,176,6141,192,1,90
2618,2016-17,Nick Pope,GK,194,0,10,Man City,77034,0,40,FALSE,20,0,0,0,262,1271,194,0,0
2628,2016-17,Paulo Gazzaniga,GK,193,0,6,Everton,290,0,45,FALSE,20,0,0,0,6,8,193,0,0
2653,2016-17,Sergio Romero,GK,200,0,20,West Ham,5408,0,47,FALSE,20,0,0,0,24,47,200,0,0
2662,2016-17,Tom Heaton,GK,194,0.5,10,Man City,672837,1,49,FALSE,20,0,5,0,31743,16079,194,2,90
2667,2016-17,Wayne Hennessey,GK,192,1.8,16,Swansea,101569,1,43,TRUE,20,0,18,0,12141,2351,192,2,90
2671,2016-17,Willy Caballero,GK,194,0,3,Burnley,14576,0,47,TRUE,20,0,0,0,18,150,194,0,0
2683,2016-17,Adrián San Miguel del Castillo,GK,210,0,5,Crystal Palace,80800,0,47,TRUE,21,0,0,0,402,3560,210,0,0
2686,2016-17,Alex McCarthy,GK,201,0,3,Burnley,6026,0,43,FALSE,21,0,0,0,18,188,201,0,0
2703,2016-17,Ben Foster,GK,208,4.9,17,Spurs,657563,2,47,FALSE,21,0,48.6,0,25908,38496,208,4,90
2718,2016-17,Claudio Bravo,GK,202,0.5,6,Everton,76577,0,52,FALSE,21,0,5.4,0,1832,7471,202,4,90
2730,2016-17,Darren Randolph,GK,210,1,5,Crystal Palace,69640,6,44,TRUE,21,0,9.6,0,22968,6283,210,0,90
2731,2016-17,David de Gea,GK,205,2.8,9,Liverpool,1495068,3,54,TRUE,21,0,28.4,0,28411,38791,205,1,90
2739,2016-17,Eldin Jakupovic,GK,203,3.4,2,Bournemouth,836086,3,39,TRUE,21,0,34,0,55283,28454,203,1,90
2747,2016-17,Fraser Forster,GK,201,0.9,3,Burnley,212822,2,51,FALSE,21,0,8.6,0,6829,16177,201,1,90
2756,2016-17,Harry Lewis,GK,201,0,3,Burnley,456,0,40,FALSE,21,0,0,0,332,70,201,0,0
2760,2016-17,Hugo Lloris,GK,208,0.1,19,West Brom,315342,6,55,TRUE,21,0,0.8,0,17748,15592,208,0,90
2764,2016-17,Jack Butland,GK,206,0,15,Sunderland,40725,0,46,FALSE,21,0,0,0,120,1772,206,0,0
2784,2016-17,Joe Hart,GK,202,0,6,Everton,46343,0,53,FALSE,21,0,0,0,26,423,202,0,0
2791,2016-17,Jordan Pickford,GK,206,0,14,Stoke,497770,0,42,TRUE,21,0,0,0,6080,71281,206,0,0
2796,2016-17,Kasper Schmeichel,GK,204,0.2,4,Chelsea,244183,1,49,TRUE,21,0,2,0,3565,4506,204,3,90
2804,2016-17,Lee Grant,GK,206,2,15,Sunderland,355242,2,44,FALSE,21,0,19.6,0,62218,16448,206,1,90
2805,2016-17,Lukasz Fabianski,GK,207,2.3,1,Arsenal,162264,1,48,TRUE,21,0,23,0,450,8791,207,4,90
2834,2016-17,Nick Pope,GK,201,0,13,Southampton,82853,0,39,TRUE,21,0,0,0,7000,2261,201,0,0
2844,2016-17,Paulo Gazzaniga,GK,201,0,3,Burnley,291,0,45,FALSE,21,0,0,0,9,12,201,0,0
2869,2016-17,Sergio Romero,GK,205,0,9,Liverpool,5462,0,47,TRUE,21,0,0,0,49,103,205,0,0
2878,2016-17,Tom Heaton,GK,201,3.5,13,Southampton,726909,10,49,TRUE,21,0,34.6,0,65345,21095,201,0,90
2883,2016-17,Wayne Hennessey,GK,210,0.1,20,West Ham,101296,1,43,FALSE,21,0,1,0,7830,8452,210,3,90
2888,2016-17,Willy Caballero,GK,202,0,6,Everton,14444,0,47,FALSE,21,0,0,0,51,275,202,0,0
2900,2016-17,Adrián San Miguel del Castillo,GK,217,0,12,Middlesbrough,79027,0,47,FALSE,22,0,0,0,91,1966,217,0,0
2903,2016-17,Alex McCarthy,GK,218,0,8,Leicester,5943,0,43,TRUE,22,0,0,0,10,96,218,0,0
2920,2016-17,Ben Foster,GK,220,2.1,15,Sunderland,656420,7,47,TRUE,22,0,21.4,0,16196,18703,220,0,90
2935,2016-17,Claudio Bravo,GK,216,0.2,17,Spurs,69890,1,52,TRUE,22,0,2.4,0,414,7438,216,2,90
2947,2016-17,Darren Randolph,GK,217,0.9,12,Middlesbrough,76500,2,44,FALSE,22,0,9.2,0,8698,2594,217,1,90
2948,2016-17,David de Gea,GK,219,0.6,14,Stoke,1486510,2,54,FALSE,22,0,6,0,10595,24413,219,1,90
2956,2016-17,Eldin Jakupovic,GK,213,1.8,4,Chelsea,869627,2,39,FALSE,22,0,17.6,0,39027,8953,213,2,90
2964,2016-17,Fraser Forster,GK,218,1.7,8,Leicester,205235,7,51,TRUE,22,0,17,0,1814,9871,218,0,90
2973,2016-17,Harry Lewis,GK,218,0,8,Leicester,651,0,40,TRUE,22,0,0,0,133,46,218,0,0
2977,2016-17,Hugo Lloris,GK,216,3.2,10,Man City,312897,2,55,FALSE,22,0,32,0,6080,11518,216,2,90
2981,2016-17,Jack Butland,GK,219,0,11,Man Utd,39883,0,46,TRUE,22,0,0,0,75,984,219,0,0
3001,2016-17,Joe Hart,GK,216,0,17,Spurs,46160,0,53,TRUE,22,0,0,0,23,261,216,0,0
3008,2016-17,Jordan Pickford,GK,220,0,19,West Brom,465451,0,42,FALSE,22,0,0,0,1846,34406,220,0,0
3013,2016-17,Kasper Schmeichel,GK,218,2.6,13,Southampton,242518,2,49,FALSE,22,0,26,0,897,3312,218,3,90
3021,2016-17,Lee Grant,GK,219,4.6,11,Man Utd,355516,3,44,TRUE,22,0,46,0,13667,14276,219,1,90
3022,2016-17,Lukasz Fabianski,GK,215,1.8,9,Liverpool,156848,2,48,FALSE,22,0,17.8,0,192,5797,215,2,90
3051,2016-17,Nick Pope,GK,211,0,1,Arsenal,85467,0,39,FALSE,22,0,0,0,3188,1114,211,0,0
3061,2016-17,Paulo Gazzaniga,GK,218,0,8,Leicester,289,0,45,TRUE,22,0,0,0,3,7,218,0,0
3086,2016-17,Sergio Romero,GK,219,0,14,Stoke,5474,0,47,FALSE,22,0,0,0,28,78,219,0,0
3095,2016-17,Tom Heaton,GK,211,3.3,1,Arsenal,753333,3,50,FALSE,22,0,33,0,35054,13121,211,2,90
3100,2016-17,Wayne Hennessey,GK,214,4,6,Everton,101395,4,43,TRUE,22,0,39.8,0,2970,3078,214,1,90
3105,2016-17,Willy Caballero,GK,216,0,17,Spurs,14361,0,47,TRUE,22,0,0,0,20,149,216,0,0
3117,2016-17,Adrián San Miguel del Castillo,GK,227,0,10,Man City,77747,0,47,TRUE,23,0,0,0,71,1440,227,0,0
3120,2016-17,Alex McCarthy,GK,226,0,16,Swansea,5889,0,43,FALSE,23,0,0,0,15,80,226,0,0
3137,2016-17,Ben Foster,GK,224,2.1,12,Middlesbrough,664920,3,47,FALSE,23,0,21,0,16442,9832,224,1,90
3152,2016-17,Claudio Bravo,GK,227,0,20,West Ham,67328,0,51,FALSE,23,0,0,0,675,3625,227,0,0
3164,2016-17,Darren Randolph,GK,227,0.2,10,Man City,77215,0,44,TRUE,23,0,2,0,3421,3161,227,4,90
3165,2016-17,David de Gea,GK,229,1.5,7,Hull,1480830,6,54,TRUE,23,0,14.8,0,10420,21214,229,0,90
3173,2016-17,Eldin Jakupovic,GK,229,4.5,11,Man Utd,896979,11,39,FALSE,23,0,45.4,0,30089,6497,229,0,90
3181,2016-17,Fraser Forster,GK,226,1.4,16,Swansea,203376,2,51,FALSE,23,0,13.6,0,2565,5140,226,2,90
3190,2016-17,Harry Lewis,GK,226,0,16,Swansea,832,0,40,FALSE,23,0,0,0,95,40,226,0,0
3194,2016-17,Hugo Lloris,GK,225,0,15,Sunderland,316714,0,55,FALSE,23,0,0,0,7506,7127,225,0,0
3198,2016-17,Jack Butland,GK,230,0,6,Everton,39292,0,46,TRUE,23,0,0,0,78,740,230,0,0
3218,2016-17,Joe Hart,GK,227,0,20,West Ham,46050,0,53,FALSE,23,0,0,0,14,182,227,0,0
3225,2016-17,Jordan Pickford,GK,225,0,17,Spurs,445975,0,41,TRUE,23,0,0,0,1529,21236,225,0,0
3230,2016-17,Kasper Schmeichel,GK,223,1.7,3,Burnley,241014,2,49,FALSE,23,0,16.6,0,592,2886,223,1,90
3238,2016-17,Lee Grant,GK,230,3.5,6,Everton,364878,4,44,TRUE,23,0,34.8,0,15753,7725,230,1,90
3239,2016-17,Lukasz Fabianski,GK,226,0.7,13,Southampton,154434,2,48,TRUE,23,0,7.4,0,415,3172,226,1,90
3268,2016-17,Nick Pope,GK,223,0,8,Leicester,87234,0,39,TRUE,23,0,0,0,2190,970,223,0,0
3278,2016-17,Paulo Gazzaniga,GK,226,0,16,Swansea,296,0,45,FALSE,23,0,0,0,6,4,226,0,0
3303,2016-17,Sergio Romero,GK,229,0,7,Hull,5530,0,47,TRUE,23,0,0,0,25,56,229,0,0
3312,2016-17,Tom Heaton,GK,223,3.8,8,Leicester,781330,9,50,TRUE,23,10.1,28,0,29744,6350,223,0,90
3317,2016-17,Wayne Hennessey,GK,222,0.9,2,Bournemouth,102883,7,43,FALSE,23,0,8.8,0,3209,2019,222,0,90
3322,2016-17,Willy Caballero,GK,227,0.9,20,West Ham,14325,6,47,FALSE,23,0,9.2,0,21,111,227,0,90
3334,2016-17,Adrián San Miguel del Castillo,GK,237,0,13,Southampton,76879,0,46,FALSE,24,0,0,0,48,965,237,0,0
3337,2016-17,Alex McCarthy,GK,237,0,20,West Ham,5830,0,43,TRUE,24,0,0,0,7,68,237,0,0
3355,2016-17,Ben Foster,GK,240,1.3,14,Stoke,666680,5,47,TRUE,24,0,13,0,9995,8876,240,0,90
3370,2016-17,Claudio Bravo,GK,236,0,16,Swansea,65950,0,51,TRUE,24,0,0,0,1309,2869,236,0,0
3382,2016-17,Darren Randolph,GK,237,3.7,13,Southampton,75835,4,44,FALSE,24,0,37.2,0,1076,2587,237,1,90
3383,2016-17,David de Gea,GK,235,0.4,8,Leicester,1481517,5,54,FALSE,24,0,4.4,0,11291,12776,235,0,90
3391,2016-17,Eldin Jakupovic,GK,234,3.1,9,Liverpool,921174,8,40,TRUE,24,0,31,0,27288,4466,234,0,90
3399,2016-17,Fraser Forster,GK,237,0.9,20,West Ham,199657,1,51,TRUE,24,0,9.2,0,1547,5536,237,3,90
3408,2016-17,Harry Lewis,GK,237,0,20,West Ham,873,0,40,TRUE,24,0,0,0,39,30,237,0,0
3412,2016-17,Hugo Lloris,GK,238,0.3,12,Middlesbrough,309696,6,55,TRUE,24,0,3.2,0,4485,12296,238,0,90
3416,2016-17,Jack Butland,GK,240,0,19,West Brom,38778,0,46,FALSE,24,0,0,0,26,572,240,0,0
3436,2016-17,Joe Hart,GK,236,0,16,Swansea,45968,0,53,TRUE,24,0,0,0,26,130,236,0,0
3444,2016-17,Jordan Pickford,GK,232,0,5,Crystal Palace,429665,0,41,FALSE,24,0,0,0,916,17301,232,0,0
3450,2016-17,Kasper Schmeichel,GK,235,4.5,11,Man Utd,239220,3,49,TRUE,24,0,45.2,0,205,2221,235,3,90
3458,2016-17,Lee Grant,GK,240,1.5,19,West Brom,368126,3,44,FALSE,24,0,15,0,9725,6918,240,1,90
3459,2016-17,Lukasz Fabianski,GK,236,2.3,10,Man City,152465,2,48,FALSE,24,0,22.6,0,186,2275,236,2,90
3489,2016-17,Nick Pope,GK,239,0,18,Watford,90489,0,39,FALSE,24,0,0,0,3691,765,239,0,0
3499,2016-17,Paulo Gazzaniga,GK,237,0,20,West Ham,305,0,45,TRUE,24,0,0,0,6,4,237,0,0
3525,2016-17,Sergio Romero,GK,235,0,8,Leicester,5550,0,47,FALSE,24,0,0,0,16,31,235,0,0
3534,2016-17,Tom Heaton,GK,239,3.5,18,Watford,818424,2,50,FALSE,24,0.1,34.4,0,37047,2886,239,2,90
3539,2016-17,Wayne Hennessey,GK,232,2.8,15,Sunderland,106823,1,43,TRUE,24,1.1,26.6,0,4929,1221,232,4,90
3544,2016-17,Willy Caballero,GK,236,0.6,16,Swansea,16162,2,47,TRUE,24,0,5.8,0,1887,134,236,1,90
3556,2016-17,Adrián San Miguel del Castillo,GK,250,0,19,West Brom,75979,0,46,TRUE,25,0,0,0,100,1084,250,0,0
3559,2016-17,Alex McCarthy,GK,248,0,15,Sunderland,5760,0,43,FALSE,25,0,0,0,11,87,248,0,0
3577,2016-17,Ben Foster,GK,250,1.5,20,West Ham,670761,1,47,FALSE,25,0,15.4,0,13250,10506,250,2,90
3592,2016-17,Claudio Bravo,GK,242,0,2,Bournemouth,62605,0,51,FALSE,25,0,0,0,487,4036,242,0,0
3604,2016-17,Darren Randolph,GK,250,1.2,19,West Brom,76274,1,44,TRUE,25,0,11.6,0,2250,2086,250,2,90
3605,2016-17,David de Gea,GK,245,2.1,18,Watford,1488715,7,54,TRUE,25,0,21.4,0,16212,13953,245,0,90
3613,2016-17,Eldin Jakupovic,GK,241,2.4,1,Arsenal,967769,2,40,FALSE,25,0,24.4,0,46919,4538,241,2,90
3621,2016-17,Fraser Forster,GK,248,0.5,15,Sunderland,192692,6,51,FALSE,25,0,5,0,1184,8521,248,0,90
3630,2016-17,Harry Lewis,GK,248,0,15,Sunderland,962,0,40,FALSE,25,0,0,0,75,44,248,0,0
3634,2016-17,Hugo Lloris,GK,244,5.7,9,Liverpool,309260,3,55,FALSE,25,0,57.2,0,4476,7282,244,2,90
3638,2016-17,Jack Butland,GK,247,0,5,Crystal Palace,38195,0,46,TRUE,25,0,0,0,53,693,247,0,0
3658,2016-17,Joe Hart,GK,242,0,2,Bournemouth,45851,0,53,FALSE,25,0,0,0,22,188,242,0,0
3666,2016-17,Jordan Pickford,GK,248,0,13,Southampton,413690,0,41,TRUE,25,0,0,0,1590,17726,248,0,0
3672,2016-17,Kasper Schmeichel,GK,249,1.3,16,Swansea,237212,1,49,FALSE,25,0,13.4,0,400,2840,249,2,90
3680,2016-17,Lee Grant,GK,247,1,5,Crystal Palace,374564,7,44,TRUE,25,0,10,0,14309,8918,247,0,90
3681,2016-17,Lukasz Fabianski,GK,249,1.1,8,Leicester,151556,6,48,TRUE,25,0,10.6,0,1151,2427,249,0,90
3711,2016-17,Nick Pope,GK,243,0,4,Chelsea,96832,0,39,TRUE,25,0,0,0,6554,1114,243,0,0
3721,2016-17,Paulo Gazzaniga,GK,248,0,15,Sunderland,314,0,45,FALSE,25,0,0,0,4,6,248,0,0
3747,2016-17,Sergio Romero,GK,245,0,18,Watford,5581,0,47,TRUE,25,0,0,0,20,61,245,0,0
3756,2016-17,Tom Heaton,GK,243,0.9,4,Chelsea,829932,2,51,TRUE,25,0,9,0,18956,12018,243,1,90
3761,2016-17,Wayne Hennessey,GK,247,1.4,14,Stoke,104747,2,43,FALSE,25,0,14.2,0,884,3114,247,1,90
3766,2016-17,Willy Caballero,GK,242,1.1,2,Bournemouth,17661,7,47,FALSE,25,0,10.6,0,1689,400,242,0,90
3777,2016-17,Adrián San Miguel del Castillo,GK,259,0,18,Watford,75041,0,46,FALSE,26,0,0,0,96,1143,259,0,0
3791,2016-17,Ben Foster,GK,260,1.9,2,Bournemouth,676901,3,47,TRUE,26,0,18.8,0,13608,8725,260,1,90
3813,2016-17,Darren Randolph,GK,259,0.3,18,Watford,75680,2,44,FALSE,26,0,3.2,0,1214,2043,259,1,90
3821,2016-17,Eldin Jakupovic,GK,254,2,3,Burnley,1003297,2,41,TRUE,26,0.3,15.8,4,36874,5180,254,1,90
3834,2016-17,Hugo Lloris,GK,258,2.9,14,Stoke,321126,8,55,TRUE,26,0,29.4,0,13229,4312,258,0,90
3836,2016-17,Jack Butland,GK,258,0,17,Spurs,37460,0,45,FALSE,26,0,0,0,62,882,258,0,0
3858,2016-17,Jordan Pickford,GK,253,4.2,6,Everton,399790,3,41,FALSE,26,0,42,0,1895,16051,253,2,90
3863,2016-17,Kasper Schmeichel,GK,255,4.2,9,Liverpool,235160,4,49,TRUE,26,0,41.6,0,369,2985,255,1,90
3868,2016-17,Lee Grant,GK,258,3.2,17,Spurs,377889,1,44,FALSE,26,0,32.4,0,10278,8198,258,4,90
3869,2016-17,Lukasz Fabianski,GK,251,1.4,4,Chelsea,150365,1,48,FALSE,26,0,13.6,0,656,2282,251,3,90
3893,2016-17,Nick Pope,GK,254,0,7,Hull,99478,0,39,FALSE,26,0,0,0,4313,2698,254,0,0
3920,2016-17,Tom Heaton,GK,254,0.1,7,Hull,856587,2,51,FALSE,26,0,1.4,0,27908,5967,254,1,90
3924,2016-17,Wayne Hennessey,GK,252,3.4,12,Middlesbrough,104684,9,43,TRUE,26,10,23.6,0,1479,1783,252,0,90
3940,2016-17,Adrián San Miguel del Castillo,GK,270,0,4,Chelsea,74586,0,46,TRUE,27,0,0,0,32,529,270,0,0
3943,2016-17,Alex McCarthy,GK,268,0,18,Watford,5634,0,43,FALSE,27,0,0,0,8,43,268,0,0
3961,2016-17,Ben Foster,GK,269,1,5,Crystal Palace,673737,1,47,TRUE,27,0,10.2,0,6153,10123,269,2,90
3976,2016-17,Claudio Bravo,GK,265,0,15,Sunderland,61078,0,50,FALSE,27,0,0,0,2139,1487,265,0,0
3977,2016-17,Claudio Bravo,GK,277,0,14,Stoke,61078,0,50,TRUE,27,0,0,0,2139,1487,277,0,0
3989,2016-17,Darren Randolph,GK,270,1.8,4,Chelsea,74411,1,44,TRUE,27,0,17.6,0,747,2112,270,2,90
3990,2016-17,David de Gea,GK,263,0.4,2,Bournemouth,1485132,2,54,TRUE,27,0,3.6,0,16650,8216,263,1,90
3998,2016-17,Eldin Jakupovic,GK,261,2.4,8,Leicester,1011238,2,41,FALSE,27,0,24,0,13388,7313,261,3,90
4009,2016-17,Fraser Forster,GK,268,0.9,18,Watford,182189,1,50,FALSE,27,0,8.6,0,1050,3845,268,3,90
4019,2016-17,Harry Lewis,GK,268,0,18,Watford,1136,0,40,FALSE,27,0,0,0,73,19,268,0,0
4023,2016-17,Hugo Lloris,GK,267,2,6,Everton,320248,1,55,TRUE,27,0,19.6,0,3419,5904,267,2,90
4028,2016-17,Jack Butland,GK,264,0,12,Middlesbrough,37144,0,45,TRUE,27,0,0,0,48,395,264,0,0
4029,2016-17,Jack Butland,GK,277,0,10,Man City,37144,0,45,FALSE,27,0,0,0,48,395,277,0,0
4049,2016-17,Joe Hart,GK,265,0,15,Sunderland,45684,0,53,FALSE,27,0,0,0,17,112,265,0,0
4050,2016-17,Joe Hart,GK,277,0,14,Stoke,45684,0,53,TRUE,27,0,0,0,17,112,277,0,0
4059,2016-17,Jordan Pickford,GK,265,3.6,10,Man City,404213,2,41,TRUE,27,0,35.8,0,7580,3692,265,2,90
4065,2016-17,Kasper Schmeichel,GK,261,2.2,7,Hull,236069,3,49,TRUE,27,0,22,0,1731,1389,261,1,90
4075,2016-17,Lee Grant,GK,264,2,12,Middlesbrough,393121,7,44,TRUE,27,0,20.2,0,19512,5357,264,0,90
4076,2016-17,Lee Grant,GK,277,0.6,10,Man City,393121,6,44,FALSE,27,0,5.6,0,19512,5357,277,0,90
4077,2016-17,Lukasz Fabianski,GK,266,1.4,3,Burnley,151078,1,48,TRUE,27,0,13.8,0,1973,1546,266,2,90
4107,2016-17,Nick Pope,GK,266,0,16,Swansea,99774,0,39,FALSE,27,0,0,0,1674,1613,266,0,0
4119,2016-17,Paulo Gazzaniga,GK,268,0,18,Watford,320,0,45,FALSE,27,0,0,0,1,2,268,0,0
4148,2016-17,Sergio Romero,GK,263,0,2,Bournemouth,5611,0,47,TRUE,27,0,0,0,11,44,263,0,0
4157,2016-17,Tom Heaton,GK,266,0,16,Swansea,857015,0,51,FALSE,27,0,0,0,9178,10603,266,0,0
4162,2016-17,Wayne Hennessey,GK,269,0.6,19,West Brom,105269,6,43,FALSE,27,0,5.6,0,2105,1733,269,0,90
4167,2016-17,Willy Caballero,GK,265,2.9,15,Sunderland,27772,7,47,FALSE,27,0,28.6,0,9230,581,265,0,90
4168,2016-17,Willy Caballero,GK,277,1.8,14,Stoke,27772,6,47,TRUE,27,0,17.8,0,9230,581,277,0,90
4176,2016-17,Adrián San Miguel del Castillo,GK,272,0,2,Bournemouth,74271,0,46,FALSE,28,0,0,0,231,602,272,0,0
4186,2016-17,Ben Foster,GK,275,1.2,6,Everton,671542,1,47,FALSE,28,0,12.4,0,7030,9947,275,3,90
4195,2016-17,Darren Randolph,GK,272,6.1,2,Bournemouth,78672,10,44,FALSE,28,0,61.2,0,5069,1216,272,3,90
4200,2016-17,Eldin Jakupovic,GK,276,1.2,16,Swansea,1019424,2,41,TRUE,28,0,12,0,13084,6276,276,1,90
4226,2016-17,Lukasz Fabianski,GK,276,2.4,7,Hull,158919,2,48,FALSE,28,0,24.4,0,8700,1562,276,2,90
4237,2016-17,Nick Pope,GK,280,0,9,Liverpool,99253,0,39,FALSE,28,0,0,0,1308,2020,280,0,0
4253,2016-17,Tom Heaton,GK,280,1,9,Liverpool,840873,1,51,FALSE,28,0,10.2,0,7608,25030,280,2,90
4266,2016-17,Adrián San Miguel del Castillo,GK,290,0,8,Leicester,73957,0,46,TRUE,29,0,0,0,37,382,290,0,0
4269,2016-17,Alex McCarthy,GK,288,0,17,Spurs,5592,0,43,FALSE,29,0,0,0,4,21,288,0,0
4287,2016-17,Ben Foster,GK,289,1,1,Arsenal,657186,2,47,TRUE,29,0,9.8,0,1117,15727,289,1,90
